Product Name,Product Currency,Product Price,Product Brand,Product Description,Product Page Link,Product Image Link,Category,Sub-Category,Rating,Source,Available,Delivery,Release Date
MSI GF65 Thin Gaming Laptop - Intel Core I7 - 16GB RAM - 512GB SSD - 15.6-inch FHD - 6GB RTX2060 GPU - Windows 10 - English Keyboard,EGP,21000,MSI,"-Intel® Core™ i7-9750H Processor, 2.60 GHz (12M Cache, up to 4.50 GHz, # of Cores: 6) 
",https://www.jumia.com.eg/msi-gf65-thin-gaming-laptop-intel-core-i7-16gb-ram-512gb-ssd-15.6-inch-fhd-6gb-rtx2060-gpu-windows-10-english-keyboard-21307588.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/570312/1.jpg?1485,Computing,Laptops | Up to 20% OFF,4.7 out of 5,Jumia,True,True,"September 30,2021"
DELL Latitude 9510 Laptop - Intel Core I7 - 16GB RAM - 512GB SSD - 15.0-inch FHD - Intel GPU - Windows 10 Pro - English Keyboard,EGP,45000,DELL,"-10th Generation Intel® Core™ i7-10810U (6 Core, 12M cache, base 1.1GHz, up to 4.9GHz, vPro) 
",https://www.jumia.com.eg/dell-latitude-9510-laptop-intel-core-i7-16gb-ram-512gb-ssd-15.0-inch-fhd-intel-gpu-windows-10-pro-english-keyboard-21056091.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/065012/1.jpg?9743,Computing,Laptops | Up to 20% OFF,0 out of 5,Jumia,True,True,"September 30,2021"
"HP 255 G7, 15"" FHD, A6-9225, 8GB RAM, 256GB SSD, Windows 10 Pro",EGP,7700,HP,"-AMD A6 -9225 Processor, 2.6 GHz 
",https://www.jumia.com.eg/hp-255-g7-15-fhd-a6-9225-8gb-ram-256gb-ssd-windows-10-pro-22493381.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/339422/1.jpg?5473,Computing,Laptops | Up to 20% OFF,4 out of 5,Jumia,True,True,"September 30,2021"
Lenovo Ideapad L3-15IML05 Laptop - Intel Core I7-10510U - 8GB RAM - 1TB + 128GB SSD - 2G GPU - DOS - Abyss Blue,EGP,12199,Lenovo,"-Lenovo Ideapad L3-15IML05 Laptop 
-Intel Core I7-10510U(1.8GHz/8MB cache) 
-8GB RAM Memory 
-1TB + 128GB SSD Storage 
-NVIDIA GeForce MX330 2G DDR5 
-FREE DOS - Abyss Blue 
",https://www.jumia.com.eg/lenovo-ideapad-l3-15iml05-laptop-intel-core-i7-10510u-8gb-ram-1tb-128gb-ssd-2g-gpu-dos-abyss-blue-21947260.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/274912/1.jpg?2325,Computing,Laptops | Up to 20% OFF,0 out of 5,Jumia,True,True,"September 30,2021"
Lenovo IdeaPad 3 Laptop - Intel Core I3-1005G1 - 4GB RAM - 1TB HDD - Intel UHD GPU - 15.6 Inch HD - Dos - Abyss Blue,EGP,6888,Lenovo,"-SKU: LE018CL180N00NAFAMZ 
-Model: IdeaPad 3 
-Size (L x W x H cm): 362.2 x 253.4 x 19.9 mm 
-Main Material: PC + ABS (Top), PC + ABS (Bottom) 
",https://www.jumia.com.eg/lenovo-ideapad-3-laptop-intel-core-i3-1005g1-4gb-ram-1tb-hdd-intel-uhd-gpu-15.6-inch-hd-dos-abyss-blue-21923937.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/932912/1.jpg?6525,Computing,Laptops | Up to 20% OFF,0 out of 5,Jumia,True,True,"September 30,2021"
Acer Aspire 3 A315-56-32BJ Laptop - Intel Core I3 - 4GB RAM - 1TB HDD - 15.6-inch Full HD - Intel GPU - Windows 10 - Shale Black,EGP,6777,Acer,"-Intel® Core™ i3-1005G1 Processor, 1.20 GHz (4M Cache, up to 3.40 GHz, 2 Cores) 
",https://www.jumia.com.eg/acer-aspire-3-a315-56-32bj-laptop-intel-core-i3-4gb-ram-1tb-hdd-15.6-inch-full-hd-intel-gpu-windows-10-shale-black-22709995.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/990722/1.jpg?6820,Computing,Laptops | Up to 20% OFF,0 out of 5,Jumia,True,True,"September 30,2021"
Western Digital 2TB Element USB 3.0 External 2.5-inch HDD,EGP,995,Western Digital,"-Interface: USB 3.0, USB 2.0 Compatible 
-Power Source: USB-powered 
-Blazing-fast data transfers with USB 3.0 interface 
",https://www.jumia.com.eg/western-digital-2tb-element-usb-3.0-external-2.5-inch-hdd-17823224.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/232871/1.jpg?5706,Computing,Storages | Up to 40% OFF,4.5 out of 5,Jumia,True,True,"September 30,2021"
Kingston 32GB Exodia USB 3.20 Flash - DTX/32GB,EGP,69,Kingston,"-Brand: Kingston 
-Package thickness: 10
centimeters 
-Storage Capacity: 32
GB 
-Package weight in KGs:
20 grams 
-Model Number: DTX/32GB 
-External Product ID
Type: UPC-A 
-Package height: 1.1
centimeters 
-Package Width: 11.4
centimeters 
-External Product ID: 740617309720 
",https://www.jumia.com.eg/kingston-32gb-exodia-usb-3.20-flash-dtx32gb-21502715.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/720512/1.jpg?8730,Computing,Storages | Up to 40% OFF,4.5 out of 5,Jumia,True,True,"September 30,2021"
Sandisk 16GB Cruzer Blade USB 2.0 Flash Drive,EGP,56,Sandisk,"-16 GB Capacity 
-Compact design fits in your pocket 
-SanDisk SecureAccess software password protects your files 
-Transports important personal files, music, and video 
",https://www.jumia.com.eg/sandisk-16gb-cruzer-blade-usb-2.0-flash-drive-2383029.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/03832/1.jpg?7566,Computing,Storages | Up to 40% OFF,4.3 out of 5,Jumia,True,True,"September 30,2021"
Hikvision 64 GB USB Flash Drive - HS-USB-M200S(STD)/64GB,EGP,75,Hikvision,"-SKU: HI980EA0BVGAENAFAMZ 
-Model: HS-USB-M200S(STD)/64G 
-Production Country: China 
-Size (L x W x H cm): 10.4 x 2.6 x 14.4 
-Color: Silver 
-Main Material: Metal/plastic Swivel 
",https://www.jumia.com.eg/hikvision-64-gb-usb-flash-drive-hs-usb-m200sstd64gb-22234991.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/943222/1.jpg?7196,Computing,Storages | Up to 40% OFF,4 out of 5,Jumia,True,True,"September 30,2021"
Kingston 32gb Datatraveler Exodia Usb 3.2 Flash - Dtx/32gb,EGP,69,Kingston,"-Model Number : DTX/32GB 
-External Product ID : 740617309720 
-Brand : Kingston 
-Storage Capacity : 32 GB 
",https://www.jumia.com.eg/32gb-datatraveler-exodia-usb-3.2-flash-dtx32gb-kingston-mpg768936.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/125112/1.jpg?2504,Computing,Storages | Up to 40% OFF,4.4 out of 5,Jumia,True,True,"September 30,2021"
Hikvision 64 GB USB Flash Drive - HS-USB-M200(STD)/64GB,EGP,76,Hikvision,"-SKU: HI980EA0Z3CVQNAFAMZ 
-Model: HS-USB-M200(STD)/64G 
-Production Country: China 
-Size (L x W x H cm): 3 x 9.9 x 0.6 CM 
-Color: Silver 
-Main Material: Metal 
",https://www.jumia.com.eg/hikvision-64-gb-usb-flash-drive-hs-usb-m200std64gb-22234985.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/943222/1.jpg?7196,Computing,Storages | Up to 40% OFF,4.6 out of 5,Jumia,True,True,"September 30,2021"
Hikvision 32 GB USB Flash Drive - HS-USB-M200S(STD)/32GB,EGP,56,Hikvision,"-SKU: HI980EA05X48MNAFAMZ 
-Model: HS-USB-M200S(STD)/32G 
-Production Country: China 
-Size (L x W x H cm): 10.4 x 2.6 x 14.4 
-Color: Silver 
-Main Material: Metal/plastic Swivel 
",https://www.jumia.com.eg/32-gb-usb-flash-drive-hs-usb-m200sstd32gb-hikvision-mpg829506.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/943222/1.jpg?7196,Computing,Storages | Up to 40% OFF,4.3 out of 5,Jumia,True,True,"September 30,2021"
Kingston 64GB DataTraveler Exodia USB 3.2 Flash Drive DTX/64GB,EGP,121,Kingston,"-SKU: KI833EA0G7RO8NAFAMZ 
-Model: DTX/64GB 
-Production Country: Taiwan 
-Size (L x W x H cm): 6.73 x 2.11 x 1.02 cm 
-Color: Black 
-Main Material: Plastic 
",https://www.jumia.com.eg/kingston-64gb-datatraveler-exodia-usb-3.2-flash-drive-dtx64gb-21363272.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/236312/1.jpg?0763,Computing,Storages | Up to 40% OFF,4.3 out of 5,Jumia,True,True,"September 30,2021"
Western Digital 2TB My Passport Portable Storage USB 3.0 Hard Drive - Black,EGP,999,Western Digital,"-Capacity: 2 TB 
-Interface: USB 3.0, USB 2.0 Compatible 
-Power Source: USB-powered 
-Blazing-fast data transfers with USB 3.0 interface 
-Auto backup with included WD Backup software 
-Password protection with hardware encryption 
",https://www.jumia.com.eg/western-digital-2tb-my-passport-portable-storage-usb-3.0-hard-drive-black-16117407.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/471161/1.jpg?9575,Computing,Storages | Up to 40% OFF,4.6 out of 5,Jumia,True,True,"September 30,2021"
Western Digital 5TB My Passport Slim USB 3.0 External HDD - Black,EGP,1733,Western Digital,"-Interface: USB 3.2 Gen 1 
-Compatibility: Windows® 10 or Windows 8.1 operating systems. Requires reformatting for other operating systems. 
-Power Source: USB-powered 
-Length: 107.2 mm 
-Width: 75.00 mm 
-Height: 19.15 mm 
-Weight: 210 g 
",https://www.jumia.com.eg/western-digital-5tb-my-passport-slim-usb-3.0-external-hdd-black-21519418.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/491512/1.jpg?4171,Computing,Storages | Up to 40% OFF,4.6 out of 5,Jumia,True,True,"September 30,2021"
Emtec 64GB - C452 Slide 2.0 USB 2.0 Flash Drive - Black/Green,EGP,79,Emtec,"-Compatibility: Universal compatibility USB 2.0 
-OS compatibility: Windows 10, 8, 7, Vista, XP, Me, 2000 / Mac OS X / Linux 2.6x 
-Read speed: Up to 15 MB/s * 
-Write speed: Up to 5 MB/s * 
-Product dimensions: 68x20x10mm 
-Pack size: 96x135mm 
",https://www.jumia.com.eg/64gb-c452-slide-2.0-usb-2.0-flash-drive-blackgreen-emtec-mpg821790.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/529412/1.jpg?2551,Computing,Storages | Up to 40% OFF,4.3 out of 5,Jumia,True,True,"September 30,2021"
Hikvision 32GB - USB 2.0 Flash Metal Drive - Metal,EGP,62,Hikvision,"-Brand: Hikvision 
-USB 2.00 
-Model Number: M200 
-Compatibility: Universal compatibility USB 2.0 
-OS compatibility: Windows 10, 8, 7, Vista, XP, Me, 2000 / Mac OS X / Linux 2.6x 
",https://www.jumia.com.eg/32gb-usb-2.0-flash-metal-drive-metal-hikvision-mpg822159.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/542881/1.jpg?6266,Computing,Storages | Up to 40% OFF,4.2 out of 5,Jumia,True,True,"September 30,2021"
Western Digital 1TB My Passport Portable Storage USB 3.0 Hard Drive - Black,EGP,699,Western Digital,"-Capacity: 1 TB 
-Interface: USB 3.0, USB 2.0 Compatible 
-Power Source: USB-powered 
-Blazing-fast data transfers with USB 3.0 interface 
-Auto backup with included WD Backup software 
-Password protection with hardware encryption 
",https://www.jumia.com.eg/western-digital-1tb-my-passport-portable-storage-usb-3.0-hard-drive-black-16117406.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/471161/1.jpg?9575,Computing,Storages | Up to 40% OFF,4.6 out of 5,Jumia,True,True,"September 30,2021"
Western Digital 4TB My Passport Portable Storage USB 3.2 Hard Drive - Black,EGP,1530,Western Digital,"-Interface: USB 3.2 Gen 1 
-Compatibility: Windows® 10 or Windows 8.1 operating systems. Requires reformatting for other operating systems. 
-Power Source: USB-powered 
-Length: 107.2 mm 
-Width: 75.00 mm 
-Height: 19.15 mm 
-Weight: 210 g 
",https://www.jumia.com.eg/western-digital-4tb-my-passport-portable-storage-usb-3.2-hard-drive-black-16117408.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/471161/1.jpg?9625,Computing,Storages | Up to 40% OFF,4.6 out of 5,Jumia,True,True,"September 30,2021"
Hikvision 32 GB USB Flash Drive - HS-USB-M200(STD)/32GB,EGP,56,Hikvision,"-SKU: HI980EA0369LINAFAMZ 
-Model: HS-USB-M200(STD)/32G 
-Production Country: China 
-Size (L x W x H cm): 3 x 12.9 x 0.6 CM 
-Color: Silver 
-Main Material: Metal 
",https://www.jumia.com.eg/hikvision-32-gb-usb-flash-drive-hs-usb-m200std32gb-22213350.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/331222/1.jpg?4086,Computing,Storages | Up to 40% OFF,4.3 out of 5,Jumia,True,True,"September 30,2021"
Kingston DTSE9H/16GB USB 2.0 Flash Memory - 16GB,EGP,65,Kingston,"-Supports Windows® 10, Windows 8.1, Windows 8, Windows 7 (SP1), Mac OS X v.10.8.x+, Linux v.2.6.x+ & Chrome OS™ 
-Stylish metal casing 
-Sturdy loop 
",https://www.jumia.com.eg/dtse9h16gb-usb-2.0-flash-memory-16gb-kingston-mpg763776.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/055561/1.jpg?3166,Computing,Storages | Up to 40% OFF,4.6 out of 5,Jumia,True,True,"September 30,2021"
Hikvision 16 GB USB Flash Drive - HS-USB-M200S(STD)/16GB,EGP,44,Hikvision,"-Model Number : M200S(STD)/16GB Swivel 
-Brand : Hikvision 
-External Product ID Type : EAN-13 
-Storage Capacity : 16 GB 
-Hikvision M200S USB Flash Drive Expands File Capacity Device storage and backups The speed of file storage. save hardware Android with USB interface with fast data transfer, stable and easy. 
",https://www.jumia.com.eg/hikvision-16-gb-usb-flash-drive-hs-usb-m200sstd16gb-22234987.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/943222/1.jpg?7196,Computing,Storages | Up to 40% OFF,4.3 out of 5,Jumia,True,True,"September 30,2021"
Kingston 128GB DataTraveler Exodia USB 3.2 Flash - DTX/128GB,EGP,222,Kingston,"-SKU: KI833EA15AK1UNAFAMZ 
-Model: DTX/128GB 
-Color: Black 
",https://www.jumia.com.eg/128gb-datatraveler-exodia-usb-3.2-flash-dtx128gb-kingston-mpg763324.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/356802/1.jpg?8671,Computing,Storages | Up to 40% OFF,4.2 out of 5,Jumia,True,True,"September 30,2021"
Kingston 64GB DataTraveler Swivl USB 3.1 Flash Memory Stick Drive,EGP,175,Kingston,"-Speed:  100MB/s read 
-Dimensions: 55 x 18.2 x 10.3 (mm) 
-Operating Temperatures: 0°C to 60°C 
-Storage Temperatures: -20°C to 85°C 
",https://www.jumia.com.eg/64gb-datatraveler-swivl-usb-3.1-flash-memory-stick-drive-kingston-mpg788305.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/519602/1.jpg?0824,Computing,Storages | Up to 40% OFF,4.5 out of 5,Jumia,True,True,"September 30,2021"
Western Digital 2TB Elements USB 3.0 Portable Hard Drive,EGP,980,Western Digital,"-USB 3.0 Type-A, USB 2.0 
",https://www.jumia.com.eg/western-digital-2tb-elements-usb-3.0-portable-hard-drive-14590700.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/709541/1.jpg?9426,Computing,Storages | Up to 40% OFF,4.7 out of 5,Jumia,True,True,"September 30,2021"
"Toshiba 500GB SATA Laptop 2.5-inch Hard Drive(5400rpm, 8MB Cache)",EGP,234,Toshiba,"-Model Number: MQ01ABD050 
-Storage Device Use: internal 
-Drive Type: HDD 
-Drive Type: HDD 
-Compatible operating systems: Windows & Mac 
-Brand: Toshiba 
",https://www.jumia.com.eg/toshiba-500gb-sata-laptop-2.5-inch-hard-drive5400rpm-8mb-cache-22325884.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/852322/1.jpg?2398,Computing,Storages | Up to 40% OFF,4.3 out of 5,Jumia,True,True,"September 30,2021"
Lexar JumpDrive M25 Titanium Gray (USB 2.0) 16GB,EGP,59,Lexar,"-SKU: LE182EL0JRWBSNAFAMZ 
-Model: M25 
-Color: Gray 
",https://www.jumia.com.eg/lexar-jumpdrive-m25-titanium-gray-usb-2.0-16gb-21341233.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/214312/1.jpg?7254,Computing,Storages | Up to 40% OFF,5 out of 5,Jumia,True,True,"September 30,2021"
Hikvision 64GB USB Flash - M200S/64G - 2 Pieces,EGP,146,Hikvision,"-Brand: Hikvision 
-USB 2.00 
-Model Number: M200S 
",https://www.jumia.com.eg/hikvision-64gb-usb-flash-m200s64g-2-pieces-21435701.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/753412/1.jpg?9032,Computing,Storages | Up to 40% OFF,4 out of 5,Jumia,True,True,"September 30,2021"
Sandisk 64GB Ultra Dual Drive USB 3.0 & Type-C - SDDDC2-064G-G46,EGP,188,Sandisk,"-USB 3.1 Gen 1 
-SATA 
",https://www.jumia.com.eg/sandisk-64gb-ultra-dual-drive-usb-3.0-type-c-sdddc2-064g-g46-16737199.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/173761/1.jpg?7546,Computing,Storages | Up to 40% OFF,4.5 out of 5,Jumia,True,True,"September 30,2021"
Sandisk 128GB Ultra Dual Drive Go USB 3.0 & Type-C - SDDDC3-128G-G46,EGP,288,Sandisk,"-USB 3.1 Gen 1 
-SATA 
",https://www.jumia.com.eg/sandisk-128gb-ultra-dual-drive-go-usb-3.0-type-c-sdddc3-128g-g46-18087124.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/178081/1.jpg?3471,Computing,Storages | Up to 40% OFF,4.3 out of 5,Jumia,True,True,"September 30,2021"
Kingston USB 2.0 Metal Flash Memory - 64 GB,EGP,155,Kingston,"-Brand: Kingston 
-Storage Capacity: 64 GB 
-Compatible with: Computers . 
-Model Number : DTSE9H/64GB 
-Made in Taiwan . 
-Original Product . 
",https://www.jumia.com.eg/usb-2.0-metal-flash-memory-64-gb-kingston-mpg711630.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/055561/1.jpg?3166,Computing,Storages | Up to 40% OFF,4.6 out of 5,Jumia,True,True,"September 30,2021"
Sandisk 128GB Ultra Dual Drive Go USB 3.0 & Type-C - SDDDC3-128G-G46,EGP,299,Sandisk,"-USB 3.1 Gen 1 
-SATA 
",https://www.jumia.com.eg/sandisk-128gb-ultra-dual-drive-go-usb-3.0-type-c-sdddc3-128g-g46-21587349.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/378512/1.jpg?0005,Computing,Storages | Up to 40% OFF,4.7 out of 5,Jumia,True,True,"September 30,2021"
Kingston 32GB DataTraveler DTIG4 USB 3.1 Flash - DTIG4/32GB - 20 Pieces,EGP,1280,Kingston,"-SKU: KI833EA0VWWTINAFAMZ 
-Model: DTIG4 
-Main Material: Plastic 
",https://www.jumia.com.eg/kingston-32gb-datatraveler-dtig4-usb-3.1-flash-dtig432gb-20-pieces-22630635.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/603622/1.jpg?6269,Computing,Storages | Up to 40% OFF,0 out of 5,Jumia,True,True,"September 30,2021"
Kingston 32GB - DataTraveler Metal USB Flash Drive,EGP,93,Kingston,"-Capacities: 32GB 
-Convenient: small, capless and pocket-sized for easy transportability 
-Dimensions: 1.535"" x 0.486"" x 0.179"" 
-(39.00mm x 12.35mm x 4.55mm) 
-Operating Temperature: 32° to 140° F (0° to 60°C) 
-Storage Temperature: -4°F to 185°F (-20°C to 85°C) 
-Compatible with: Windows® 10, Windows 8.1, Windows 8, Windows 7 (SP1), Mac OS (v. 10.10.x+), Linux v. 2.6.x+, Chrome™ OS 
",https://www.jumia.com.eg/32gb-datatraveler-metal-usb-flash-drive-kingston-mpg744356.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/076181/1.jpg?6624,Computing,Storages | Up to 40% OFF,4.2 out of 5,Jumia,True,True,"September 30,2021"
Western Digital 5TB My Passport Slim USB 3.0 External HDD - Black,EGP,1749,Western Digital,"-Interface: USB 3.2 Gen 1 
-Compatibility: Windows® 10 or Windows 8.1 operating systems. Requires reformatting for other operating systems. 
-Power Source: USB-powered 
-Length: 107.2 mm 
-Width: 75.00 mm 
-Height: 19.15 mm 
-Weight: 210 g 
",https://www.jumia.com.eg/western-digital-5tb-my-passport-slim-usb-3.0-external-hdd-black-19044783.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/744091/1.jpg?3527,Computing,Storages | Up to 40% OFF,4.6 out of 5,Jumia,True,True,"September 30,2021"
My Passport 2TB My Passport Portable Storage USB 3.0 Hard Drive - Black,EGP,979,My Passport,"-Interface: USB 3.0, USB 2.0 Compatible 
-Power Source: USB-powered 
-Blazing-fast data transfers with USB 3.0 interface 
-Auto backup with included WD Backup software 
-Password protection with hardware encryption 
",https://www.jumia.com.eg/2tb-my-passport-portable-storage-usb-3.0-hard-drive-black-my-passport-mpg710747.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/921081/1.jpg?2427,Computing,Storages | Up to 40% OFF,4.7 out of 5,Jumia,True,True,"September 30,2021"
Sandisk 64GB Ultra Dual Drive Go USB Type-C Flash Drive,EGP,199,Sandisk,"-The 2-in-1 flash drive with USB Type-C and Type-A connectors 
-Seamlessly move content between your USB Type-C and Type-A devices(2) 
-Free up space on your USB Type-C smartphone(2) 
-Automatically back up photos with SanDisk Memory Zone app(3) 
-High-performance USB 3.1 Gen 1 drive with 150MB/s read speeds(1) 
-Swivel design to protect connectors and convenient keyring hole 
",https://www.jumia.com.eg/64gb-ultra-dual-drive-go-usb-type-c-flash-drive-sandisk-mpg709948.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/709891/1.jpg?4625,Computing,Storages | Up to 40% OFF,4.8 out of 5,Jumia,True,True,"September 30,2021"
SGK 15.6-inch Laptop Carrying Bag - Black + Zero ZR-150 Mouse - Black + Sandisk 16GB Cruzer Blade USB 2.0 Flash Drive,EGP,159,SGK,"-dedicated laptop compartment sized to fit laptops with up to 15.6"" inch display 
-organization panel inside the front pocket  store your cellphone, pens, charger and other essentials 
-with shoulder 
",https://www.jumia.com.eg/sgk-15.6-inch-laptop-carrying-bag-black-zero-zr-150-mouse-black-sandisk-16gb-cruzer-blade-usb-2.0-flash-drive-22680279.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/208622/1.jpg?8425,Computing,Storages | Up to 40% OFF,4.1 out of 5,Jumia,True,True,"September 30,2021"
Hikvision 64GB USB Flash - M200S/64G - 3 Pieces,EGP,216,Hikvision,"-Brand: Hikvision 
-USB 2.00 
-Model Number: M200S 
",https://www.jumia.com.eg/hikvision-64gb-usb-flash-m200s64g-3-pieces-21435814.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/853412/1.jpg?9807,Computing,Storages | Up to 40% OFF,4.3 out of 5,Jumia,True,True,"September 30,2021"
Sandisk 64GB Cruzer Blade USB Flash Drive,EGP,115,Sandisk,"-64 GB Capacity 
-Compact design fits in your pocket 
-SanDisk SecureAccess software password protects your files 
-Transports important personal files, music, and video 
",https://www.jumia.com.eg/sandisk-64gb-cruzer-blade-usb-flash-drive-16547467.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/474561/1.jpg?3544,Computing,Storages | Up to 40% OFF,4.9 out of 5,Jumia,True,True,"September 30,2021"
Hikvision 64GB - USB 2.0 Flash Metal Drive - Metal,EGP,82,Hikvision,"-Brand: Hikvision 
-USB 2.00 
-Model Number: M200 
-Compatibility: Universal compatibility USB 2.0 
-OS compatibility: Windows 10, 8, 7, Vista, XP, Me, 2000 / Mac OS X / Linux 2.6x 
",https://www.jumia.com.eg/hikvision-64gb-usb-2.0-flash-metal-drive-metal-18824538.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/542881/1.jpg?6266,Computing,Storages | Up to 40% OFF,4.3 out of 5,Jumia,True,True,"September 30,2021"
Kingston DataTraveler Kyson 128GB USB 3.2 Metal Flash Drive DTKN/128GB,EGP,330,Kingston,"-SKU: KI833EA0V3VR0NAFAMZ 
-Model: DTKN/128GB 
-Production Country: Taiwan 
-Size (L x W x H cm): 3.91 x 1.27 x 0.48 cm 
-Color: Silver 
-Main Material: Metal 
",https://www.jumia.com.eg/kingston-datatraveler-kyson-128gb-usb-3.2-metal-flash-drive-dtkn128gb-21294225.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/249212/1.jpg?9025,Computing,Storages | Up to 40% OFF,4.3 out of 5,Jumia,True,True,"September 30,2021"
